-1.500000E+00	0.000000E+00	2.306254E+19	6.186987E+18	1.418918E-03	2.958844E+02	0.000000E+00	9.971927E-195	0.000000E+00	0.000000E+00
-5.000000E-01	0.000000E+00	2.092922E+19	5.614681E+18	1.287666E-03	2.935649E+02	0.000000E+00	2.454589E-190	0.000000E+00	0.000000E+00
5.000000E-01	0.000000E+00	1.892005E+19	5.075683E+18	1.164052E-03	2.901628E+02	0.000000E+00	5.406593E-186	0.000000E+00	0.000000E+00
1.500000E+00	0.000000E+00	1.706165E+19	4.577129E+18	1.049714E-03	2.858510E+02	0.000000E+00	1.065647E-181	2.889671E-01	7.232048E-02
2.500000E+00	0.000000E+00	1.538059E+19	4.126150E+18	9.462875E-04	2.808025E+02	0.000000E+00	1.879527E-177	7.641248E-01	1.061426E-01
3.500000E+00	0.000000E+00	1.389753E+19	3.728289E+18	8.550423E-04	2.750051E+02	0.000000E+00	2.966392E-173	1.449376E+00	9.964191E-02
4.500000E+00	0.000000E+00	1.257693E+19	3.374013E+18	7.737931E-04	2.678764E+02	0.000000E+00	4.189416E-169	2.372609E+00	3.943542E-02
5.500000E+00	0.000000E+00	1.137178E+19	3.050708E+18	6.996465E-04	2.603113E+02	0.000000E+00	5.294484E-165	3.593783E+00	-3.637722E-02
6.500000E+00	0.000000E+00	1.024232E+19	2.747708E+18	6.301568E-04	2.532014E+02	0.000000E+00	5.987407E-161	5.273825E+00	-5.676539E-02
7.500000E+00	0.000000E+00	9.186061E+18	2.464345E+18	5.651705E-04	2.461076E+02	0.000000E+00	6.058973E-157	7.760335E+00	-4.218017E-02
8.500000E+00	0.000000E+00	8.203866E+18	2.200851E+18	5.047411E-04	2.394397E+02	0.000000E+00	5.486613E-153	1.051567E+01	-3.179326E-03
9.500000E+00	0.000000E+00	7.290817E+18	1.955908E+18	4.485660E-04	2.336373E+02	0.000000E+00	4.445848E-149	1.270094E+01	6.787783E-02
1.050000E+01	0.000000E+00	6.432473E+18	1.725640E+18	3.957566E-04	2.282431E+02	0.000000E+00	3.223666E-145	1.326783E+01	2.044282E-01
1.150000E+01	0.000000E+00	5.641456E+18	1.513433E+18	3.470894E-04	2.236743E+02	0.000000E+00	2.091657E-141	1.360508E+01	3.550261E-01
1.250000E+01	0.000000E+00	4.927880E+18	1.322002E+18	3.031868E-04	2.202587E+02	0.000000E+00	1.214440E-137	1.347142E+01	4.686237E-01
1.350000E+01	0.000000E+00	4.269426E+18	1.145359E+18	2.626755E-04	2.171580E+02	0.000000E+00	6.309669E-134	1.226952E+01	5.776658E-01
1.450000E+01	0.000000E+00	3.677007E+18	9.864307E+17	2.262271E-04	2.151155E+02	0.000000E+00	2.933474E-130	1.049637E+01	6.529219E-01
1.550000E+01	0.000000E+00	3.161304E+18	8.480831E+17	1.944986E-04	2.148317E+02	0.000000E+00	1.220402E-126	8.641100E+00	6.567271E-01
1.650000E+01	0.000000E+00	2.697415E+18	7.236355E+17	1.659579E-04	2.149762E+02	0.000000E+00	4.543271E-123	6.283831E+00	6.062557E-01
1.750000E+01	0.000000E+00	2.292217E+18	6.149329E+17	1.410281E-04	2.152334E+02	0.000000E+00	1.513490E-119	3.749274E+00	5.323243E-01
1.850000E+01	0.000000E+00	1.953902E+18	5.241733E+17	1.202134E-04	2.157091E+02	0.000000E+00	4.511649E-116	1.424231E+00	4.500940E-01
1.950000E+01	0.000000E+00	1.660093E+18	4.453531E+17	1.021369E-04	2.169827E+02	0.000000E+00	1.203473E-112	-8.843132E-01	3.283225E-01
2.050000E+01	0.000000E+00	1.409089E+18	3.780163E+17	8.669391E-05	2.185889E+02	0.000000E+00	2.872646E-109	-2.997470E+00	2.300109E-01
2.150000E+01	0.000000E+00	1.201505E+18	3.223278E+17	7.392236E-05	2.199857E+02	0.000000E+00	6.135828E-106	-4.695453E+00	2.142280E-01
2.250000E+01	0.000000E+00	1.023567E+18	2.745923E+17	6.297473E-05	2.213201E+02	0.000000E+00	1.172760E-102	-6.126247E+00	2.155558E-01
2.350000E+01	0.000000E+00	8.722659E+17	2.340028E+17	5.366598E-05	2.226947E+02	0.000000E+00	2.005813E-99	-7.374192E+00	2.181843E-01
2.450000E+01	0.000000E+00	7.458733E+17	2.000954E+17	4.588970E-05	2.241401E+02	0.000000E+00	3.069846E-96	-8.478755E+00	2.490456E-01
2.550000E+01	0.000000E+00	6.369628E+17	1.708780E+17	3.918900E-05	2.256347E+02	0.000000E+00	4.204244E-93	-9.446170E+00	4.254143E-01
2.650000E+01	0.000000E+00	5.440452E+17	1.459510E+17	3.347227E-05	2.272351E+02	0.000000E+00	5.152336E-90	-1.033760E+01	6.606019E-01
2.750000E+01	0.000000E+00	4.661053E+17	1.250421E+17	2.867703E-05	2.290024E+02	0.000000E+00	5.650223E-87	-1.120670E+01	8.657402E-01
2.850000E+01	0.000000E+00	3.987314E+17	1.069677E+17	2.453187E-05	2.309407E+02	0.000000E+00	5.544623E-84	-1.202247E+01	1.100303E+00
2.950000E+01	0.000000E+00	3.411012E+17	9.150722E+16	2.098618E-05	2.330872E+02	0.000000E+00	4.868817E-81	-1.283667E+01	1.274747E+00
3.050000E+01	0.000000E+00	2.926386E+17	7.850617E+16	1.800453E-05	2.355178E+02	0.000000E+00	3.825780E-78	-1.369763E+01	1.293992E+00
3.150000E+01	0.000000E+00	2.505922E+17	6.722638E+16	1.541763E-05	2.383517E+02	0.000000E+00	2.690058E-75	-1.456567E+01	1.241853E+00
